smart_5_reallocated_sector_count,smart_9_power_on_hours,smart_12_power_cycle_count,smart_160_reported_uncorrectable,smart_169_erase_fail_count,smart_170_program_fail_count,smart_173_wear_leveling_count,smart_175_program_fail_count_chip,smart_177_wear_leveling_count,smart_178_used_rsvd_blk_cnt_tot,smart_179_used_rsvd_blk_cnt_tot,smart_181_program_fail_count_total,smart_182_erase_fail_count_total,smart_187_reported_uncorrectable_errors,smart_190_airflow_temperature_celsius,smart_194_temperature_celsius,smart_196_reallocation_event_count,smart_198_offline_uncorrectable,smart_199_udma_crc_error_count,smart_233_media_wearout_indicator,smart_241_total_lbas_written_tb,smart_242_total_lbas_read_tb,temp_controller,temp_nand,read_iops,write_iops,throughput_read_MBps,throughput_write_MBps,latency_read_us,latency_write_us,ecc_error_rate,spare_block_ratio,ssd_fill_ratio,write_amplification,gc_activity_pct,trim_rate_pct,io_queue_depth,host_reset_count,thermal_throttle_events,supply_voltage,voltage_droop_events,vibration_g,firmware_recovery_events,link_speed_gbps,pcie_correctable_errors,failure_type,failure_code
2,10643.69238,569,1,1,0,89.51391376,0,110.4148169,18.23061731,8.61559596,0,0,1,30.68069204,43.87486948,0,0,0,0.906947057,275.4346968,5.709321018,29.84199914,44.36671413,34763.94819,13445.59566,580.4729615,543.5800568,83.09670566,105.5868034,0.001264707,0.893424513,0.677870785,2.242012285,0.24209879,0.689875864,11.46799858,0,0,4.792188546,0,0.111341577,0,5.078355606,0,nand_wearout,2
6,17412.4973,560,0,1,0,102.3776043,0,93.97174737,14.0814615,26.53484681,1,0,1,31.30256311,28.64613468,0,0,0,0.902772009,133.6869815,58.49971476,39.23105066,29.06600504,22439.77172,24467.90182,479.9371,471.6474374,68.74742229,51.64992989,0.001015363,0.948587852,0.521723903,2.921080248,0.112311618,0.836446521,15.10759918,0,0,5.00323292,0,0.528909413,0,5.822627621,0,nand_wearout,2
0,0,624,0,0,0,87.25072201,0,116.2137641,0,4.302743562,2,0,0,33.59199246,35.81279531,3,0,2,0.947646568,144.92527,213.6630136,36.53575539,34.92149483,25492.16512,22401.39847,561.9579315,465.1620084,101.4934793,100.7678314,0.00137371,0.86079212,0.321295741,2.226964489,0.260741321,0.782001326,16.49011137,1,0,5.038541975,0,0.554840958,0,6.638147103,1,ecc_degradation,3
0,0,590,0,0,0,100.4429073,0,88.70522197,7.763369201,8.325513402,1,0,0,33.6176894,36.81661525,0,1,2,0.811993428,109.0203433,55.28739956,44.39649836,38.86221806,36030.30862,16901.72796,546.6967719,300.6622286,80.26797247,141.3071937,0.001051626,0.817663563,0.8902772,3.133428814,0.047401235,0.439225592,8.937023456,0,0,5.037648477,0,0.435272424,0,7.252862203,1,nand_wearout,2
1,4883.582762,632,0,1,0,106.2469745,1,105.0584662,13.95618181,3.377392895,0,0,2,30.62825704,49.12916396,2,0,0,0.793537846,223.7781654,185.9420485,61.12213579,51.57909452,34146.20164,24734.98867,559.9189846,392.723564,110.868667,116.460257,0.000851281,0.909794726,0.724637966,2.405338122,0.253645249,0.352973726,6.200931203,1,0,5.127718449,0,0.47809986,0,4.720833818,0,bad_block_spike,8
3,6860.429433,573,2,0,0,89.17794964,0,114.8134666,8.2079966,11.4545046,1,0,1,39.57675284,43.85505099,0,0,0,0.764801546,0,96.33697202,32.74098608,44.71296597,26370.28767,30410.98876,480.805061,479.0239953,58.90643027,85.71811849,0.000931179,0.587686414,0.681055942,1.655543556,0.174131337,0.540855166,28.53486875,0,0,5.120596877,0,0.363710298,0,6.102680774,0,thermal_throttling,7
3,11578.43652,615,0,2,1,88.70579175,0,93.1098538,17.06366726,23.92365421,0,0,1,24.65946268,42.1354852,0,0,0,0.912762287,305.4636828,0,43.54699062,45.76942609,30259.82118,18086.20957,581.9875037,322.8800505,98.78199749,131.3326169,0.000984558,0.856374952,0.804780072,1.68355126,0.310545232,0.800933711,22.08787384,0,0,4.982910257,0,0.384116337,0,5.782641936,0,controller_overheat,1
1,3557.380176,625,0,0,2,94.49520723,1,102.4195931,1.601448054,6.236241638,0,1,3,31.24454846,38.39151103,0,0,0,1,148.2833004,204.66565,32.12242982,40.91753406,36486.88432,15173.43654,369.5621877,381.986564,85.87052305,124.1694733,0.001102348,0.830001726,0.471202708,2.78664297,0.174557008,0.523682556,11.3376438,0,0,4.980548782,2,0.52601725,0,7.132457944,0,firmware_anomaly,5
2,14351.19545,584,1,0,0,98.39302574,0,101.4464789,12.92496774,11.35245393,1,1,0,29.07028946,41.65096291,0,0,0,0.852008214,437.0527198,204.7882396,44.66571166,43.6226054,19498.98213,17895.86676,468.6289731,447.3116951,57.54183671,87.86912667,0.000989967,0.762365458,0.438996693,1,0.171128718,0,13.26376697,0,0,5.165481427,0,0.469235633,0,5.650859135,0,normal,0
1,24727.38256,581,0,0,0,106.4187454,0,111.9262454,20.95872176,19.98298521,1,2,2,26.33904747,38.75358672,1,0,0,0.927163846,6.733365515,0,47.30352052,40.42373588,25096.71632,18122.44899,531.2293736,392.8943816,83.1574087,143.0880858,0.001468083,0.758513717,0.734687862,2.617591558,0.13084793,0.433006258,18.86495592,0,0,4.982674511,0,0.43762744,0,7.51185309,0,controller_overheat,1
0,7911.608206,588,0,1,1,108.8064512,0,77.21316208,15.51427023,32.02609834,1,0,0,30.6066265,36.93425463,1,0,0,0.692263196,22.89539983,203.0436783,44.07277954,41.43872412,34596.54294,26308.57128,487.7669717,461.8903251,74.63078421,139.2105653,0.001243633,0.762518353,0.869940674,3.013091789,0.216900516,0.48109572,11.43384606,0,0,4.985953742,0,0.40584778,0,4.459579313,1,firmware_anomaly,5
1,2878.776875,579,1,0,0,103.2695132,1,96.36456927,13.81115157,23.90302402,0,1,0,23.48821891,34.58795827,1,0,0,0.878671137,391.6658256,0,35.94308058,39.94812625,26415.86309,15505.63705,511.3321126,522.7699664,73.45628594,141.0783132,0.000714834,0.786536936,0.556536283,1.939523798,0.145030908,0.511816918,17.68746487,0,0,4.794638661,0,0.254547025,0,5.585798059,0,bad_block_spike,8
1,8762.58145,578,0,0,0,87.45746973,0,100.5645631,7.285698732,19.22146571,0,2,1,25.85000289,37.94475804,0,0,0,0.803196144,229.1469878,220.9771104,45.34379169,40.1813346,30404.30155,18087.81552,568.5777048,283.3021127,81.16186391,154.8673727,0.001303152,0.761873635,0.624778275,4.441643844,0.216691225,0.283787778,11.44800897,1,0,4.934839758,0,0.25691744,0,7.291179508,0,firmware_anomaly,5
2,14596.28786,576,1,0,0,98.07399733,0,94.4002681,19.11707404,17.2852537,0,1,2,27.09194849,45.5062976,1,1,0,0.639457792,66.30078437,123.3808178,45.60137921,45.52428554,16783.94996,20326.27619,572.9598683,321.3067161,83.85568192,80.71307396,0.001278603,0.967717039,0.559574263,2.335425386,0.211142425,0.504093222,24.89531704,1,0,4.968229169,0,0.592281726,0,4.183463062,0,normal,0
1,12249.45277,569,0,0,1,82.59137162,0,90.94842264,2.607062464,23.57483784,2,1,1,35.81873682,26.92277036,0,0,0,0.784090061,135.7069696,95.01214055,36.05987597,27.39090488,24922.50145,16309.77062,404.9776085,385.532438,96.36116872,143.2312248,0.00085783,0.745545197,0.672768939,1.874711501,0.116412015,0.404116432,12.6351425,0,1,5.118748259,0,0.602104972,1,6.666385472,0,nand_wearout,2
1,15764.45888,636,0,0,0,89.94589533,0,110.2971805,12.82155531,15.52694079,1,0,1,26.6670511,34.45542451,1,1,0,1,437.8429655,258.1199423,48.24931475,37.20610673,19430.14928,27516.06223,493.001392,304.6292191,64.09547371,115.107833,0.001903314,0.636283383,0.655794429,3.38562914,0.044845768,0.317624708,23.24368069,0,0,4.965462256,0,0.255676216,0,5.367332453,0,thermal_throttling,7
7,9670.774229,628,1,0,0,82.7738492,0,104.9944232,4.724964997,4.84583876,0,2,5,32.20244312,26.17994324,0,1,1,0.879610861,102.8588379,172.7192202,40.79460267,26.97097904,32492.76826,25412.81569,541.7285575,480.4691785,74.09163743,127.615766,0.001032631,0.890928525,0.595731001,1.839216342,0.051206775,0.664379275,32.42808916,0,0,4.99224998,0,0.207382859,0,6.577004118,0,nand_wearout,2
3,13308.47818,591,0,0,0,81.45398911,1,102.5692811,3.099068444,17.08235049,1,1,0,35.75912496,33.43871775,1,0,0,0.839490973,200.0640036,89.64486209,42.6659997,29.35836964,24800.80906,25606.19542,556.6992184,242.7156967,85.86300198,149.9303909,0.001577881,1,0.883930655,2.877083588,0.172628724,0.578817903,13.43167909,0,0,4.921244987,0,0,0,5.641624869,0,controller_overheat,1
1,26739.15313,611,1,0,0,106.7933374,0,130.4391407,12.81660948,21.09305835,0,2,0,30.60902565,27.56880839,0,2,0,0.95811921,104.6953141,198.6846243,46.0209926,27.01807616,21559.41314,15424.67762,413.8950957,339.2784654,76.72169057,114.1683665,0.0004201,0.898897227,0.589875673,2.274286557,0.29183911,0.616714636,25.72256379,0,0,5.085401544,0,0.130625265,0,4.978533882,0,controller_overheat,1
3,8945.815034,620,0,0,0,82.98247684,1,81.40112424,11.65904162,7.946231627,0,1,0,34.46167727,23.21684033,2,0,0,0.971629462,60.10427553,68.47252898,31.19087414,24.56435065,25797.88796,17813.92975,576.0037599,446.1776591,87.93940232,73.66157255,0.001285571,0.662203046,1,3.078743613,0.072189388,0.751543967,16.22810698,0,0,5.044389394,0,0.71049849,0,6.529716651,0,controller_overheat,1
0,11282.24321,548,1,0,2,80.36214312,0,113.1548895,9.634406834,3.159279991,1,0,1,41.10853919,42.2181942,0,0,0,0.734037695,326.9810238,22.60478238,33.8590824,40.39070282,20635.59009,20815.72393,470.5644774,497.570302,75.7131211,110.5709093,0.001300564,0.581691818,0.852084025,2.075683278,0.083543316,0.609966562,19.51868861,2,0,4.893763852,1,0.387055026,0,6.18182767,0,firmware_anomaly,5
3,14050.88183,646,1,0,1,97.63345109,0,80.43273494,10.11522248,19.77208803,0,1,1,30.76851728,42.19410835,0,0,0,0.797178444,216.675139,183.4834062,41.61484292,44.17808669,32461.8857,21754.37986,521.315024,340.2014608,81.63531193,109.4874441,0.001329695,0.757052629,0.54123275,2.666710034,0.324074581,0.579307433,18.82498809,2,0,5.021510558,0,0.283306546,0,6.307865579,0,nand_wearout,2
0,26336.67744,616,1,0,0,105.8276802,0,98.75348905,4.435597101,0.92718931,0,2,1,35.39193565,35.50113724,1,0,0,0.785449083,265.2021263,139.5158651,46.36355306,36.62939362,27719.7152,17322.00097,629.7541768,462.0703203,122.0882132,98.28122907,0.000355188,0.84793906,0.719134028,2.487982479,0.170566527,0.642404829,6.550025808,0,0,5.033044463,0,0.306522744,1,5.70603839,0,firmware_anomaly,5
1,16487.12871,586,0,0,0,89.83838605,0,97.73866455,15.58212475,14.96548651,2,0,1,35.9925049,32.11259121,1,1,0,0.84840413,97.35572621,24.22177393,40.00955406,31.88761105,23400.26509,22547.85915,633.3799698,391.2613184,68.50549804,100.2232333,0.000294679,0.744247011,0.611951372,1.719323366,0.179777567,0.58933667,6.366798235,0,0,5.102349255,0,0.541197944,0,5.753509511,0,controller_overheat,1
4,11979.71159,623,0,0,1,102.3776619,0,112.7981317,10.40297057,16.81105595,0,0,1,50.25059385,26.47203116,0,0,1,0.987990206,303.7039212,329.2720379,40.40954133,25.86200383,22618.95509,22215.61346,610.9323314,386.6072799,97.9660291,137.4719995,0.001473676,0.901119344,1,2.280258701,0.080494092,0.453698598,13.59393075,0,1,5.006806177,0,0.293077064,0,5.645392948,0,nand_wearout,2
2,8585.046757,607,1,1,0,95.82157871,0,80.20168064,26.62946684,18.63980647,1,0,0,15.95409987,38.15693312,0,0,0,0.878314315,140.5564545,221.9957073,43.6084584,40.03387419,24562.89006,18482.40252,490.3040597,336.920339,107.2774631,129.6139754,0.00112096,1,0.549970678,2.574290139,0.149068967,0.382104624,24.31404318,0,0,5.031422359,0,0.322991629,0,5.475454056,0,thermal_throttling,7
4,19430.95428,610,2,1,1,99.70098246,1,101.4598621,16.94950761,0.576343532,1,1,1,25.65799697,37.19767237,0,0,0,0.836517517,0,120.8797566,37.26081949,37.57833593,27543.13957,18459.27455,457.5919819,398.4866075,125.0611976,120.0859295,0.000472856,0.800825711,0.619711667,3.104350588,0.194854138,0.4943795,18.77523528,0,1,5.07073533,0,0.393833871,0,6.900726857,1,nand_wearout,2
2,10833.43785,598,0,0,1,82.39578997,1,99.16846977,11.29708467,28.36987055,0,3,1,43.0658944,39.83118114,0,0,1,0.958707379,176.3210456,58.36702821,33.37867643,45.99764064,26812.28045,21867.72832,476.6074918,416.3729218,79.44636845,119.4244328,0.000441392,0.676225542,0.586856405,2.526149876,0.067990568,0.316597472,26.48294736,0,0,5.122482632,2,0.321802077,0,5.906117175,0,firmware_anomaly,5
0,20498.9873,605,1,1,3,105.9021587,0,96.10632531,8.288083522,15.1677306,0,0,0,26.8482371,43.42003557,0,0,1,0.856453499,0,235.9984741,47.05113827,44.02587339,27985.16761,14598.84146,456.2295285,422.5348817,47.23688841,122.1658336,0.000326336,0.850016233,0.859836726,1.755577641,0.169054227,0.644846617,11.62954988,0,0,5.074033275,0,0.653489942,0,6.111665551,0,ecc_degradation,3
2,9775.402462,676,1,1,1,90.89559414,0,75.03107546,7.899430362,18.48252819,2,1,1,28.70529358,21.81590583,0,2,0,0.918878771,350.4614237,31.60625559,39.25016867,24.70763648,25156.10116,22384.54014,725.6840773,453.1186808,59.70510665,129.0477371,0.000948653,0.846478111,0.738028979,2.209152233,0.157880288,0.394274004,6.860715828,1,0,5.057891163,1,0.293792861,0,5.770515142,0,interface_crc,4
2,7770.278592,597,2,0,0,97.48482325,1,104.7925224,10.48338488,8.503821738,3,0,1,28.79496823,32.17632788,1,0,0,0.869550919,53.40744989,126.3544996,38.69764028,35.27336604,21714.25838,22291.92502,507.1302517,467.7386402,109.9980194,83.1145353,0.001682878,0.768678542,1,2.003764675,0.065006915,0.589191121,24.84201226,0,0,4.972861892,0,0.833789466,0,5.863879174,0,nand_wearout,2
3,2610.062601,584,0,0,0,96.18110804,0,99.46715324,25.74831215,11.92540407,1,2,4,25.70991638,47.44638893,3,0,0,0.935483919,35.95573424,282.513183,36.60943567,47.07865031,27962.98531,19418.46953,465.5082266,436.6389932,64.62196943,122.8962008,0.001663739,0.827023456,0.846306032,1.704670561,0.219151283,0.345179532,11.74916472,0,0,5.102008083,0,0.108272718,0,5.517950517,0,nand_wearout,2
2,14428.92023,571,0,3,0,98.02222752,1,106.6861149,9.04030718,14.24617402,0,1,0,46.75651107,44.02510525,0,1,0,1,42.71346592,0,38.73147195,44.92005389,28074.64567,26187.84185,446.1728154,501.9878443,90.94691289,103.2360538,0.000783739,1,1,1.902759069,0.06579298,0.040223531,14.13610584,0,0,5.045465923,0,0.410471711,0,5.15400975,0,firmware_anomaly,5
1,477.8435187,576,0,0,0,119.8719354,0,97.61009877,6.859227515,11.20928733,1,1,1,37.38818543,38.64759673,0,0,0,0.709231777,16.40703731,102.0767632,52.85428384,43.68130241,29678.39495,20053.66207,514.7211996,316.6920212,110.8126914,85.62803693,0.002925566,0.732365577,0.955477799,1.736503151,0.333377076,0.851986693,23.37903797,0,0,5.172562107,0,0.185833357,0,6.184952847,0,firmware_anomaly,5
2,18866.37003,575,1,0,0,93.82723119,0,95.0438345,4.772989904,23.60777906,1,0,0,29.04088203,36.42410223,2,0,1,0.72001447,0,38.01998829,41.9971112,36.95778375,19041.38389,20094.83326,418.8683581,369.688973,91.89817103,103.622795,0,0.745409941,0.477420853,2.356749817,0.295602504,0.916178227,13.51032718,0,0,5.034168384,0,0.648091641,0,5.852579141,0,nand_wearout,2
2,2722.89452,626,0,0,2,95.35258933,1,90.51369744,5.974142001,15.61276392,2,0,1,25.59248587,33.15972714,0,0,0,0.83227141,263.3906882,196.2750079,45.64170798,30.89089612,18225.53247,23533.70228,537.9870523,560.7831093,99.89544274,126.6606725,0.000882882,0.92832313,0.660745584,1.581861635,0.256806938,0.559346217,13.48931818,0,0,4.945457117,1,0.073018649,0,6.050636719,0,thermal_throttling,7
1,415.3755156,547,0,0,2,88.98243867,0,121.7630905,5.379803989,19.22594199,0,0,0,41.33885016,41.51064543,0,1,0,0.745523231,264.3586582,55.38930819,44.07865622,45.57692307,24990.90533,25828.56193,557.516889,461.5756944,62.75522349,132.4597776,0.001951802,0.590127659,1,2.933526034,0.192322684,0.511840607,21.54089774,0,0,5.092284497,1,0.495649054,0,7.638397718,0,controller_overheat,1
2,11072.03293,601,0,0,0,103.966896,2,110.0799281,17.11848777,7.681432864,0,0,1,32.16981042,30.52276953,0,0,0,0.816346702,0,0,52.70940285,33.15847632,30384.71854,17537.39477,550.4474669,463.7299326,59.82406446,61.62655545,0.001560944,0.780300681,0.76130238,1.811235709,0.246375643,0.365712985,15.01263519,0,0,4.929177164,0,0.281768384,0,7.812028797,0,power_instability,6
2,17078.07361,567,0,0,0,85.7351621,0,99.44896104,7.184967347,11.42091555,0,2,0,36.92649433,44.58025286,1,1,0,0.752315971,97.97715602,0,32.87863729,41.88481227,30481.15031,24297.34757,541.794935,438.1675689,110.6151001,132.9587399,0.002095136,0.98786682,0.287044445,1.852214307,0.197707474,0.343991761,14.05866765,1,0,4.993480495,0,0.187140263,0,6.32702335,1,ecc_degradation,3
3,10636.97503,631,0,0,0,83.66246729,0,102.8944988,16.60128566,21.57303287,0,1,1,33.15190427,32.28640885,1,0,0,0.892749467,131.39138,38.24889519,37.69734659,31.8561707,30932.44999,21213.62969,486.8364768,517.0102622,86.70319667,90.88738387,0.000747929,0.857387704,0.54209247,2.285874248,0.103894514,0.476699969,14.01334428,1,0,5.024926553,0,0.057319199,0,5.613363339,0,interface_crc,4
2,15932.14671,555,0,2,0,102.098405,0,85.60560895,20.88595708,15.30875104,2,1,1,38.51492174,42.92279269,0,0,0,0.550513676,246.5275736,71.23327048,46.29306497,42.73774485,30148.41187,14941.36558,514.8574941,462.8088221,61.36950314,104.035691,0.001124917,0.77854295,0.500930737,2.336731478,0.045441691,0.352384347,14.00671592,0,0,5.05653367,1,0.14797504,0,8,0,bad_block_spike,8
0,13265.47225,616,0,1,2,97.3211583,0,104.6843078,6.321837301,15.60836301,0,1,0,31.72577586,40.14879039,0,0,0,0.960894374,218.3688385,196.3340417,41.03129901,39.21840614,18203.81641,28897.69134,513.0769732,459.6494302,81.80187443,112.2652945,0.000798189,0.602263193,0.730896194,2.080636559,0.031739234,0.547080937,13.5983357,0,0,5.0184851,0,0.210580159,0,6.076017005,0,thermal_throttling,7
2,15450.45284,607,0,0,3,86.8432489,0,95.5710748,10.06769672,7.200509349,4,1,1,39.27509088,33.02487239,0,0,0,0.737779555,80.06344467,195.5904082,38.94505515,37.82988545,28614.56052,20074.61125,612.5820095,336.7485255,118.1672992,132.6370229,0.00136723,0.706761915,1,2.382974826,0.22364301,0.253015514,14.25415885,1,0,5.005839151,0,0.329554495,0,5.075431597,1,controller_overheat,1
1,20806.69014,633,0,0,0,102.9751364,0,100.5165856,9.106132065,30.3287431,0,0,1,37.98865013,38.29271165,0,0,0,0.904867984,167.3775957,139.2478217,44.6542502,45.55423,25292.39842,24543.5111,615.756455,421.9740057,59.72061995,133.5049731,0.001449339,0.708456974,0.790615813,3.341940314,0.215343881,0.645913958,10.81895106,0,0,4.965556122,1,0.090593429,0,5.228269617,0,controller_overheat,1
2,7119.780481,590,1,1,0,92.28931777,1,80.42972603,13.84537641,5.782980982,2,1,0,26.92710044,33.42900654,0,0,0,0.91724746,90.34739611,207.6095483,51.509895,32.04489599,15918.96575,23730.41516,449.4848474,427.3671867,71.18893665,113.331808,0.00099331,0.995142093,0.769088003,2.466007136,0.142847934,0.647975315,12.8297315,2,0,5.11975802,0,0.540909542,0,5.998821501,0,nand_wearout,2
3,12280.28179,629,0,1,1,92.21105553,0,106.5423744,15.30647404,3.482609105,0,0,0,33.44580429,36.74330667,1,0,0,0.846977324,216.4603054,53.57835754,43.71847994,40.32189679,28141.27531,24039.14262,680.5390932,356.7499025,60.81505506,119.7892556,0.001513105,0.904586276,0.769010471,1.95494602,0.149994177,0.261292256,7.398652575,1,1,5.052232489,0,0.352450415,0,6.555003651,0,thermal_throttling,7
2,0,614,0,0,0,87.29501002,2,70.73786789,0.972499283,7.840508741,1,0,1,34.91344627,26.4899169,2,0,0,0.915152828,449.2708962,198.2550548,27.62236627,31.07818572,31370.09865,22286.58461,669.3216364,459.1078252,87.8679353,98.39014664,0.001131767,0.729737892,0.564481398,1.66290154,0.003618532,0.375936729,13.23132358,0,0,5.069460384,1,0.22638511,0,5.133820102,0,firmware_anomaly,5
4,19562.54637,614,2,0,0,126.242724,0,85.18334458,1.835884877,3.012577954,0,1,1,50.05150806,31.52053709,1,0,0,0.658307038,0,0,39.26318627,27.91163409,31974.70844,22406.51204,605.8798564,298.2667032,62.95687951,139.9543471,0.002055578,0.77726109,0.537125956,2.167972848,0.117146786,0.900464591,11.78210648,0,0,4.978801525,0,0.300341814,0,5.904364134,1,thermal_throttling,7
3,9312.654158,590,1,0,1,106.820065,0,92.05574571,12.87862647,13.73553358,0,1,3,28.92880197,28.13201558,0,0,0,0.776178324,144.36752,136.9117951,37.29059287,24.53744673,28699.03635,25466.99573,426.0850515,297.5134254,114.3652319,93.05119227,0.001668662,0.701897803,0.74615461,2.608870584,0.148467282,0.327536101,20.6273131,0,1,5.089742143,0,0.366857349,0,5.851428296,0,controller_overheat,1
1,11689.00416,620,0,1,0,116.8187749,1,102.3135944,16.55086795,3.369255464,0,1,2,34.02465196,40.18793641,2,0,1,0.797446821,80.9918543,52.84504458,41.01895749,40.37386664,19937.81035,21923.01382,531.6773284,414.8168629,49.73353843,93.46038025,0.001117428,0.837886644,0.495697878,2.094438778,0.222363883,0.493831739,6.942535692,0,0,4.971155362,0,0.451454754,0,6.272285033,0,ecc_degradation,3
4,9412.004577,638,0,0,0,100.5807177,0,89.89559288,17.81594172,22.97697262,0,0,0,24.27365885,48.88525381,0,0,0,0.660568257,330.6670783,82.75738861,48.43511033,50.42293018,36324.13304,22873.70775,527.6576754,450.3405542,64.59183159,131.6862438,0.000340949,0.8751636,0.601049873,2.963940173,0.236300636,0.105336945,21.37931795,1,0,4.986356114,0,0.497271559,0,5.214232116,0,firmware_anomaly,5
2,7282.341172,546,0,1,0,101.6501683,0,82.51318923,7.87325973,8.850117689,2,2,0,31.34201499,31.52048275,0,1,0,0.764426132,191.0097169,163.2631069,30.17277923,33.5409566,36567.76771,28021.21571,572.4033057,594.8163913,82.76630704,136.8787027,0.001429911,0.567010243,0.595150355,2.500345825,0.124717775,0.124656588,4.64848048,1,0,4.837171684,0,0.396204158,0,6.938200609,0,thermal_throttling,7
5,15883.0703,601,0,0,0,86.86330207,0,84.92095594,5.481173631,21.96208941,0,1,0,40.15026319,29.62825466,1,0,1,0.863912794,200.5150757,115.7336643,40.78006183,32.90423004,21025.46837,22547.29589,442.8077563,385.0293002,104.4613215,118.526643,0.000185347,0.923041524,0.898276089,1.666876272,0.182831043,0.352318495,10.3743614,0,1,5.009302817,0,0.527768092,0,5.150280656,0,ecc_degradation,3
1,14763.2556,596,0,0,1,117.270273,0,103.5135979,7.114460334,19.04948415,0,1,0,36.95029897,36.57863214,0,0,0,0.752974141,199.6276434,130.651574,33.2014808,37.0602527,19749.19193,18135.05249,428.0819999,572.9505467,82.4994524,152.2765066,0.002203592,0.755549572,0.461102056,1.536930012,0.141251884,0.533829499,24.237065,0,0,4.931813694,1,0.379647279,0,6.187171332,1,firmware_anomaly,5
2,8037.229958,594,1,0,1,95.07233012,1,99.42054094,8.23410904,21.07109674,0,1,0,35.72318833,34.60447874,1,2,0,0.759018082,264.3109753,193.1238349,35.49520974,35.82954072,19435.8642,25063.40007,513.9788546,415.6623946,101.0205861,125.6297117,0.000351474,0.940437028,0.435778965,2.954543891,0.204339112,0.451483193,17.18155955,0,0,4.993521564,1,0.278217071,0,4.676029601,0,firmware_anomaly,5
4,21759.77923,638,0,0,0,82.4329677,0,83.56768514,3.465220519,26.32880541,0,1,1,44.14061172,47.60467846,0,0,0,0.77182823,205.4787367,168.4199529,45.44444874,48.80473024,25999.5398,18805.72887,610.3358215,531.7726764,63.47035065,96.31226094,0.000487968,0.904633082,0.987870263,1.848798905,0.290441087,0.484707637,23.95231758,0,0,5.01153354,0,0,0,6.111800958,0,nand_wearout,2
1,16487.66483,611,2,2,1,89.67970713,0,102.686253,8.283073848,0,1,1,0,28.54058389,30.20223443,2,0,0,0.838609813,0,152.8717657,33.14911167,29.36840389,18332.01378,19337.67496,668.6106457,503.1919469,66.04345011,97.68432156,0.001219887,0.830501531,0.906450295,2.371029973,0.141720612,0.692457578,22.05991757,0,1,4.934724742,2,0.557437261,0,6.204551588,1,firmware_anomaly,5
3,21027.29072,594,0,0,0,74.44931775,0,133.6425412,18.11728888,22.24536337,1,0,1,25.00842269,35.19262932,0,0,0,0.639400724,0,199.2980123,28.28618137,36.00012478,29463.09119,17766.08883,387.803686,565.4221745,79.46595427,120.4543915,0.001186118,0.8531271,0.635957202,1.304156237,0.002514146,0.455390367,18.43251591,1,0,5.023649379,1,0.099731192,0,7.83721769,0,controller_overheat,1
1,159.8244912,593,0,0,2,94.29167689,0,75.40943684,0,15.03141396,1,0,0,20.29563816,36.28679051,1,0,1,0.740077401,171.0757582,0,41.00622321,36.0910977,23628.13447,24698.15392,662.1399722,407.6225051,90.38343448,131.4870599,0,0.918604137,0.585528039,2.358164595,0.13634651,0.530061118,18.70935507,0,0,4.984913382,0,0.517064568,0,5.640898911,0,ecc_degradation,3
2,7591.203229,627,0,1,0,83.57385608,0,87.59177011,10.25803308,3.095482286,0,0,3,34.62333223,43.53623648,0,1,0,0.717145133,66.85667843,4.9170594,47.98548693,42.66552874,30029.63907,19604.51265,499.2270423,432.2940766,96.19824799,134.1296611,0.001821225,0.740529708,0.790627149,3.315643169,0.207906244,0.7987845,21.60091727,0,0,4.930103405,1,0.402044501,0,6.401787974,0,firmware_anomaly,5
6,17196.51017,648,0,1,0,106.0548898,0,103.9206537,11.66599433,7.695738843,1,2,0,40.21342623,33.22858959,0,0,0,0.99848436,270.2154551,102.5654436,34.88322713,35.36565115,25019.323,17135.55452,485.5854622,444.7789978,104.1128557,137.4407328,0.00190322,0.721729797,0.713715926,2.852577123,0.223366312,0.55256375,17.0737531,0,0,4.94011125,0,0.448657805,0,6.476092571,0,nand_wearout,2
1,4026.093635,632,1,1,0,95.73398272,0,83.61502821,18.20469205,21.82794571,0,2,0,25.01529634,32.24244669,0,1,1,0.793080615,0,198.8399708,38.46173679,32.75522908,33325.26823,23532.02726,529.2322402,516.1042967,76.69025805,101.3933717,0.000746752,0.735825432,1,1.217095731,0.145405997,0.19274129,11.1913671,0,0,5.13821939,0,0.076238549,0,5.829654622,0,bad_block_spike,8
4,8891.930213,642,0,1,1,100.8222869,0,80.11732165,6.115182624,9.327524501,1,1,1,36.48976786,40.77539681,0,0,0,0.713370541,203.5700896,140.5711023,27.64597422,45.31813422,26215.05739,13260.0914,410.6901524,300.5330673,108.8787182,91.97975537,0.001301391,0.738202634,0.72329381,2.66469866,0.292032543,0.296830126,8.877018961,0,0,5.048563275,0,0.144267929,0,6.701594376,0,thermal_throttling,7
1,5206.478512,582,0,0,0,105.5020295,0,110.7585397,24.95480747,15.27743737,0,0,0,34.07136856,39.10007301,0,0,0,0.715227469,88.61563776,35.02295223,42.62753417,34.10007301,27133.00884,21854.08018,445.7690074,419.1411902,83.85129232,123.6435465,0.001821405,0.759049712,0.702397117,2.500138339,0.258393895,0.888853551,17.45409397,0,0,5.023073764,0,0.109201637,0,5.825591675,0,controller_overheat,1
